"s1","s2","sim1"
87.5,18.5,6.1845528426517
88.5,18.5,5.81514776534704
89.5,18.5,5.85070452168032
90.5,18.5,6.37207722554578
91.5,18.5,6.38884668853051
92.5,18.5,6.55705500235524
93.5,18.5,6.56625600675446
94.5,18.5,6.01242188019934
95.5,18.5,6.19297849993673
96.5,18.5,6.15123384185205
97.5,18.5,6.26584822757877
98.5,18.5,5.96034048845261
99.5,18.5,6.35869360473797
0.5,19.5,6.08896154394973
1.5,19.5,5.80353039599903
2.5,19.5,5.77758106173787
3.5,19.5,5.70226697719945
4.5,19.5,5.1206238053578
5.5,19.5,4.42235665312369
6.5,19.5,4.81745327286086
7.5,19.5,5.62602128724961
8.5,19.5,5.95745948998095
9.5,19.5,5.73330245856424
10.5,19.5,5.6545546444766
11.5,19.5,5.73807505570543
12.5,19.5,6.12742230694742
13.5,19.5,5.80203691605688
14.5,19.5,5.92701291932182
15.5,19.5,5.77301447210834
16.5,19.5,5.46358648102343
17.5,19.5,5.02314160425136
18.5,19.5,5.71737003942954
19.5,19.5,5.37709911868998
20.5,19.5,5.25243682356227
21.5,19.5,4.74882275477355
22.5,19.5,4.88869190142381
23.5,19.5,4.83911578723047
24.5,19.5,4.33530794067643
25.5,19.5,3.79201648070129
26.5,19.5,3.68754238178793
27.5,19.5,3.83165001586836
28.5,19.5,3.59885626993198
29.5,19.5,3.37762997401861
30.5,19.5,3.44765446958012
31.5,19.5,3.03564954985307
32.5,19.5,3.29616849747155
33.5,19.5,3.34214996575595
34.5,19.5,3.56526817671854
35.5,19.5,3.80392000397245
36.5,19.5,3.91060713947248
37.5,19.5,3.91667790285093
38.5,19.5,4.04555508464561
39.5,19.5,3.71698010449514
40.5,19.5,3.563629572939
41.5,19.5,3.87443336838981
42.5,19.5,4.01199906845814
43.5,19.5,3.79466971134701
44.5,19.5,3.51410678894619
45.5,19.5,3.92110708702745
46.5,19.5,4.33346502119382
47.5,19.5,4.517881290966
48.5,19.5,4.83457358456286
49.5,19.5,5.14652277119005
50.5,19.5,4.81348179608656
51.5,19.5,4.39303098047775
52.5,19.5,4.44053305300662
53.5,19.5,4.97263667453858
54.5,19.5,4.92331447083115
55.5,19.5,4.82607043569123
56.5,19.5,5.22150608122222
57.5,19.5,5.04273693491823
58.5,19.5,5.74194383364464
59.5,19.5,5.73857808050772
60.5,19.5,6.07245410069893
61.5,19.5,6.13818103378075
62.5,19.5,6.12216830099773
63.5,19.5,6.00445367025428
64.5,19.5,5.83655086459791
65.5,19.5,5.9827140157181
66.5,19.5,5.99377202441002
67.5,19.5,5.8884937772969
68.5,19.5,6.53736660566047
69.5,19.5,6.44470069336994
70.5,19.5,6.15811438710982
71.5,19.5,6.34592171996565
72.5,19.5,5.74125528352078
73.5,19.5,5.74460046203874
74.5,19.5,5.888844670577
75.5,19.5,5.63834209968724
76.5,19.5,5.55643031643373
77.5,19.5,5.8484109130384
78.5,19.5,5.40011317270726
79.5,19.5,4.93680967863717
80.5,19.5,5.11420952363203
81.5,19.5,5.25373201813423
82.5,19.5,5.2555549138961
83.5,19.5,5.48800658750285
84.5,19.5,5.76818076988622
85.5,19.5,5.96466442141471
86.5,19.5,5.66895928802944
87.5,19.5,5.98277059695685
88.5,19.5,5.74942271178188
89.5,19.5,5.54726124141818
90.5,19.5,5.95401322831106
91.5,19.5,6.3525578558592
92.5,19.5,6.35133948791462
93.5,19.5,6.21150694845642
94.5,19.5,6.49634409983889
95.5,19.5,6.49373315059536
96.5,19.5,6.33243803224361
97.5,19.5,6.15508160889054
98.5,19.5,6.1160102175351
99.5,19.5,6.5588663494798
0.5,20.5,5.66724826687994
1.5,20.5,5.83526270453737
2.5,20.5,5.71815818812264
3.5,20.5,5.62833962994615
4.5,20.5,4.77994010512295
5.5,20.5,4.61019122837529
6.5,20.5,4.71661771256046
7.5,20.5,5.42101260402701
8.5,20.5,5.46147563621482
9.5,20.5,5.40634535304169
10.5,20.5,5.57015737461131
11.5,20.5,5.97361428884099
12.5,20.5,6.09562166182178
13.5,20.5,5.93661285307006
14.5,20.5,5.78160597600824
15.5,20.5,5.55838531922574
16.5,20.5,5.43704181029696
17.5,20.5,5.158216661594
18.5,20.5,5.48520018453676
19.5,20.5,5.1003161520383
20.5,20.5,4.55646153235015
21.5,20.5,4.88419896850871
22.5,20.5,4.66160243677092
23.5,20.5,4.42843775494034
24.5,20.5,3.95161075947226
25.5,20.5,3.91569618014989
26.5,20.5,3.7155421317957
27.5,20.5,3.47745996494076
28.5,20.5,3.22229940708117
29.5,20.5,3.2774509855871
30.5,20.5,3.19538531079661
31.5,20.5,3.34992958844958
32.5,20.5,3.4387981816839
33.5,20.5,3.49972283279145
34.5,20.5,3.4281472742305
35.5,20.5,3.63162152286659
36.5,20.5,3.56546429817001
37.5,20.5,3.80278648846759
38.5,20.5,3.66455236072693
39.5,20.5,4.009292341454
40.5,20.5,3.97204115275793
41.5,20.5,4.096838578087
42.5,20.5,3.87370939169294
43.5,20.5,3.74325807992173
44.5,20.5,3.99215231252401
45.5,20.5,4.17173299962858
46.5,20.5,4.45374343725627
47.5,20.5,4.40728767958923
48.5,20.5,4.90868280255499
49.5,20.5,4.82662824729875
50.5,20.5,4.84432196760088
51.5,20.5,5.02550000577817
52.5,20.5,4.60756945688994
53.5,20.5,4.71601473234292
54.5,20.5,5.01894946809131
55.5,20.5,5.04629129694368
56.5,20.5,5.12446462030355
57.5,20.5,5.5994647298266
58.5,20.5,6.10927282924831
59.5,20.5,6.2575077224216
60.5,20.5,5.93967343236533
61.5,20.5,6.20233560641564
62.5,20.5,6.17373020677389
63.5,20.5,5.82936738606408
64.5,20.5,5.79779453794762
65.5,20.5,6.21965029841073
66.5,20.5,6.01041646714854
67.5,20.5,5.91540700360828
68.5,20.5,6.02309598050757
69.5,20.5,6.12870120553058
70.5,20.5,6.27424353505445
71.5,20.5,6.45300180848975
72.5,20.5,6.184690899201
73.5,20.5,5.57094967220042
74.5,20.5,5.63993267703946
75.5,20.5,5.65853257722192
76.5,20.5,5.56185875170279
77.5,20.5,5.97507575610696
78.5,20.5,5.55705485285106
79.5,20.5,5.10895004732972
80.5,20.5,5.12392017333188
81.5,20.5,5.22787102898258
82.5,20.5,5.217301240184
83.5,20.5,5.3989633629399
84.5,20.5,5.74742376412302
85.5,20.5,5.66711365404578
86.5,20.5,5.96094577480917
87.5,20.5,5.80953929195584
88.5,20.5,5.78931448495767
89.5,20.5,5.58895644334725
90.5,20.5,5.94008187515136
91.5,20.5,6.6102793192014
92.5,20.5,6.37291282915738
93.5,20.5,6.03722447416241
94.5,20.5,6.20812392163898
95.5,20.5,6.42752368922873
96.5,20.5,6.40490849417371
97.5,20.5,6.41012760174895
98.5,20.5,6.55084575626459
99.5,20.5,6.73617618067674
0.5,21.5,5.6219724027932
1.5,21.5,6.11085944531519
2.5,21.5,5.85479733764578
3.5,21.5,5.53129979137181
4.5,21.5,5.1391411734208
5.5,21.5,4.8542916532251
6.5,21.5,4.72862670967925
7.5,21.5,5.20740346178578
8.5,21.5,5.57105647415857
9.5,21.5,5.61271811776904
10.5,21.5,5.79284828871349
11.5,21.5,5.73716420499178
12.5,21.5,6.07229220619867
13.5,21.5,5.5813403669358
14.5,21.5,5.65918633285675
15.5,21.5,5.32956089753052
16.5,21.5,5.59247333039899
17.5,21.5,5.51936942638276
18.5,21.5,5.33597051837828
19.5,21.5,5.44973801794545
20.5,21.5,5.07422589404073
21.5,21.5,4.82518002225375
22.5,21.5,4.64718036248993
23.5,21.5,4.49144464452528
24.5,21.5,4.0557917011344
25.5,21.5,4.08135006689008
26.5,21.5,3.70148436058256
27.5,21.5,3.57408878315499
28.5,21.5,3.25330216999571
29.5,21.5,3.35680961273773
30.5,21.5,3.0393244999907
31.5,21.5,2.73116080360148
32.5,21.5,3.20796267009234
33.5,21.5,3.45604840321891
34.5,21.5,3.43881537329877
35.5,21.5,3.71181576983622
36.5,21.5,3.92360888887893
37.5,21.5,4.23191112580546
38.5,21.5,3.74791855839113
39.5,21.5,4.01498420526566
40.5,21.5,4.06705544718815
41.5,21.5,3.89512570463733
42.5,21.5,3.85570515863212
43.5,21.5,4.35845340909062
44.5,21.5,4.67732775747549
45.5,21.5,4.94998141075447
46.5,21.5,5.0283429027952
47.5,21.5,4.97209653547871
48.5,21.5,4.85420655413434
49.5,21.5,4.57909237547797
50.5,21.5,4.84576782536935
51.5,21.5,4.58005568810708
52.5,21.5,4.42249660514578
53.5,21.5,4.56385407749663
54.5,21.5,4.57383181111539
55.5,21.5,5.01616931050598
56.5,21.5,5.15944233180409
57.5,21.5,5.45804415959551
58.5,21.5,5.8495110337116
59.5,21.5,6.05844287573205
60.5,21.5,5.86975070392522
61.5,21.5,5.69537663570596
62.5,21.5,5.89493188822523
63.5,21.5,6.10145906283612
64.5,21.5,5.78407878183634
65.5,21.5,6.01928090710267
66.5,21.5,6.05100681584798
67.5,21.5,5.85565991174816
68.5,21.5,6.11815320708835
69.5,21.5,6.3226091985379
70.5,21.5,6.37055751505422
71.5,21.5,5.85800121625878
72.5,21.5,6.12273019050525
73.5,21.5,5.78762783830143
74.5,21.5,5.644583078192
75.5,21.5,5.32729926144818
76.5,21.5,5.55064841046355
77.5,21.5,6.10843619266948
78.5,21.5,5.75517928823996
79.5,21.5,5.65828674938458
80.5,21.5,5.31861634297606
81.5,21.5,5.5015609561397
82.5,21.5,5.06538583439715
83.5,21.5,5.50560732509531
84.5,21.5,5.52983510819254
85.5,21.5,6.11618808585804
86.5,21.5,5.70020596367547
87.5,21.5,5.6473887837398
88.5,21.5,5.48108834624188
89.5,21.5,5.52236797501743
90.5,21.5,6.02495357589607
91.5,21.5,6.5624819620669
92.5,21.5,6.21894091365909
93.5,21.5,6.15083612264575
94.5,21.5,5.97658384521702
95.5,21.5,6.29246622284558
96.5,21.5,6.65514410130699
97.5,21.5,6.49135268559318
98.5,21.5,6.56642530049381
99.5,21.5,6.95847779443982
0.5,22.5,5.70055942827852
1.5,22.5,6.23727266981811
2.5,22.5,6.50878038372765
3.5,22.5,5.83563356481122
4.5,22.5,5.67586329016695
5.5,22.5,5.24416616271683
6.5,22.5,5.24914554759321
7.5,22.5,5.71835218635788
8.5,22.5,5.32107966007557
9.5,22.5,5.69156218644145
10.5,22.5,5.75665431712943
11.5,22.5,5.56934296195274
12.5,22.5,6.0374686333914
13.5,22.5,5.31778154244997
14.5,22.5,5.3297307734779
15.5,22.5,5.13806556175297
16.5,22.5,5.37546253788146
17.5,22.5,5.43965282579336
18.5,22.5,5.69497113273445
19.5,22.5,5.42013404751715
20.5,22.5,5.24057107114801
21.5,22.5,5.09196421563303
22.5,22.5,4.76317441567726
23.5,22.5,4.51567578580274
24.5,22.5,4.40389714245909
25.5,22.5,4.26199401242508
26.5,22.5,3.85348613367197
27.5,22.5,3.66307438710575
28.5,22.5,3.74085080031924
29.5,22.5,3.67213543706471
30.5,22.5,3.6438856459194
31.5,22.5,3.49936102021491
32.5,22.5,3.112043188297
33.5,22.5,3.44985927554
34.5,22.5,3.42739805639428
35.5,22.5,3.64463406628351
36.5,22.5,4.18178465001238
37.5,22.5,3.80916024452137
38.5,22.5,3.667906241729
39.5,22.5,4.08220478773407
40.5,22.5,4.28850718394142
41.5,22.5,4.48880961946455
42.5,22.5,4.5256180245961
43.5,22.5,4.52886555332495
44.5,22.5,5.04594875695314
45.5,22.5,5.34943184580377
46.5,22.5,5.15812296622624
47.5,22.5,5.55061811972862
48.5,22.5,5.30715660776783
49.5,22.5,5.11635679701567
50.5,22.5,5.18238960021109
51.5,22.5,5.09253836683106
52.5,22.5,4.93605737051207
53.5,22.5,4.68123772113227
54.5,22.5,4.78511052312293
55.5,22.5,5.59870255064901
56.5,22.5,5.6676253007024
57.5,22.5,5.43467640346836
58.5,22.5,5.34679644597927
59.5,22.5,5.80411090927625
60.5,22.5,5.89695970283688
61.5,22.5,5.63475176583065
62.5,22.5,5.61385433628606
63.5,22.5,5.68102136728039
64.5,22.5,5.97054083456585
65.5,22.5,5.94241452079861
66.5,22.5,6.04521247935834
67.5,22.5,5.93895888246847
68.5,22.5,6.0283535325793
69.5,22.5,5.73911319098155
70.5,22.5,5.89674281504402
71.5,22.5,6.16212398886378
72.5,22.5,5.93008031657363
73.5,22.5,5.80439668589356
74.5,22.5,6.28853585189729
75.5,22.5,6.02936451610353
76.5,22.5,5.84734947268757
77.5,22.5,5.83508518576562
78.5,22.5,6.11270073932902
79.5,22.5,5.83755253709048
80.5,22.5,5.80467711918705
81.5,22.5,5.98781777771631
82.5,22.5,5.70818816613845
83.5,22.5,5.45751319483805
84.5,22.5,5.70941207533691
85.5,22.5,5.89241199629711
86.5,22.5,5.69949669335841
87.5,22.5,5.52733305097306
88.5,22.5,5.43255614245298
89.5,22.5,5.62711758216934
90.5,22.5,5.95615267530241
91.5,22.5,6.22914965071663
92.5,22.5,6.36295626471296
93.5,22.5,6.10867704052607
94.5,22.5,6.2167942030101
95.5,22.5,6.37536912306092
96.5,22.5,6.35010334538253
97.5,22.5,6.6005766679405
98.5,22.5,7.20287065067788
99.5,22.5,7.12192762750247
0.5,23.5,6.14559517204757
1.5,23.5,6.06273836605994
2.5,23.5,6.06487338466866
3.5,23.5,6.03163261747952
4.5,23.5,5.45896915416783
5.5,23.5,5.24212678447857
6.5,23.5,4.79662784183723
7.5,23.5,5.20867229059404
8.5,23.5,4.89984658468802
9.5,23.5,5.34382232589869
10.5,23.5,5.53842037125311
11.5,23.5,5.55909546584872
12.5,23.5,4.99099173901735
13.5,23.5,5.15683213253399
14.5,23.5,5.09090381648933
15.5,23.5,4.92275849110696
16.5,23.5,5.46746152470041
17.5,23.5,5.59573607177379
18.5,23.5,5.9937238354814
19.5,23.5,5.28354480413459
20.5,23.5,5.06318249998919
21.5,23.5,5.06646670735462
22.5,23.5,4.82999979777329
23.5,23.5,4.50212731111183
24.5,23.5,4.54729715017352
25.5,23.5,4.48711046682051
26.5,23.5,4.27999744633445
27.5,23.5,4.1959010277315
28.5,23.5,3.96421742511692
29.5,23.5,3.96870625279493
30.5,23.5,3.82412784362851
31.5,23.5,3.81265653187126
32.5,23.5,3.67600073729323
33.5,23.5,3.31740072509636
34.5,23.5,3.39877212810576
35.5,23.5,3.7179250752136
36.5,23.5,4.00067900101907
37.5,23.5,4.0080209308079
38.5,23.5,4.02253124244368
39.5,23.5,4.34298015677431
40.5,23.5,4.3946857834646
41.5,23.5,4.22037723659399
42.5,23.5,4.44953997201215
43.5,23.5,4.3731168750719
44.5,23.5,4.95680388473841
45.5,23.5,5.5214503094063
46.5,23.5,5.24735510986244
47.5,23.5,5.4677157735041
48.5,23.5,5.4667559884126
49.5,23.5,5.50672832018993
50.5,23.5,5.20367175653604
51.5,23.5,5.16881664829143
52.5,23.5,5.20961781639728
53.5,23.5,4.86391574774675
54.5,23.5,4.97218982740651
55.5,23.5,5.0790899115823
56.5,23.5,5.23704763052887
57.5,23.5,5.56241572687599
58.5,23.5,5.65021129042173
59.5,23.5,5.70831640926811
60.5,23.5,5.76449794953408
61.5,23.5,5.44049257435018
62.5,23.5,5.08393359430505
63.5,23.5,5.82023575181709
64.5,23.5,5.94151762544973
65.5,23.5,5.93462593668064
66.5,23.5,6.10545462040088
67.5,23.5,5.84785425322303
68.5,23.5,5.70970089474614
69.5,23.5,5.72860484129513
70.5,23.5,5.70014702583453
71.5,23.5,6.31299540204113
72.5,23.5,6.65833564572905
73.5,23.5,6.09578627105859
74.5,23.5,6.22032071080434
75.5,23.5,5.93914240771739
76.5,23.5,5.94392918100668
77.5,23.5,6.01139117783024
78.5,23.5,6.7115652001419
79.5,23.5,6.30502037228052
80.5,23.5,6.15294835388091
81.5,23.5,5.68154542572514
82.5,23.5,5.85233853973849
83.5,23.5,5.7621363779873
84.5,23.5,5.7752316983593
85.5,23.5,5.57352201016913
86.5,23.5,5.25841497467643
87.5,23.5,5.40892685454128
88.5,23.5,5.45312775651386
89.5,23.5,6.05903218318294
90.5,23.5,6.18801070196096
91.5,23.5,5.96624852298814
92.5,23.5,5.99224051666394
93.5,23.5,6.24603067825595
94.5,23.5,6.17947025278256
95.5,23.5,6.5471682617169
96.5,23.5,6.46942867261619
97.5,23.5,6.8551494422836
98.5,23.5,7.1190623798711
99.5,23.5,7.52869363868138
0.5,24.5,5.87659239635268
1.5,24.5,6.03992886751626
2.5,24.5,5.9001242613544
3.5,24.5,5.90632556500322
4.5,24.5,5.47160973147717
5.5,24.5,5.08673311136036
6.5,24.5,4.89250181547902
7.5,24.5,4.73882185866908
8.5,24.5,5.1238253998781
9.5,24.5,5.15656703823782
10.5,24.5,5.36062741179725
11.5,24.5,4.91830276827929
12.5,24.5,4.88075912611193
13.5,24.5,4.59222786288932
14.5,24.5,4.74174410235078
15.5,24.5,4.93717044462473
16.5,24.5,5.56779955953955
17.5,24.5,5.92851082873651
18.5,24.5,6.14088512487674
19.5,24.5,5.51600000854715
20.5,24.5,5.2365784001125
21.5,24.5,5.11982380214374
22.5,24.5,4.5898117400199
23.5,24.5,4.715552410965
24.5,24.5,4.35518065025354
25.5,24.5,4.69462372051836
26.5,24.5,4.7818227866695
27.5,24.5,4.58891457232107
28.5,24.5,4.55734680340541
29.5,24.5,4.24569036212008
30.5,24.5,4.31772427216071
31.5,24.5,4.44694831608634
32.5,24.5,4.12398784221731
33.5,24.5,3.61027124364389
34.5,24.5,3.62903110608943
35.5,24.5,3.99433113769414
36.5,24.5,4.24486346726622
37.5,24.5,4.29822960057015
38.5,24.5,4.48261507609158
39.5,24.5,4.15045182634279
40.5,24.5,4.54299866237926
41.5,24.5,4.47473839915019
42.5,24.5,4.59592279507055
43.5,24.5,4.46501529417446
44.5,24.5,5.35001697270395
45.5,24.5,5.32403998874719
46.5,24.5,5.27112948281162
47.5,24.5,5.05782269880714
48.5,24.5,5.43296425922994
49.5,24.5,5.5100851566666
50.5,24.5,5.40471476231464
51.5,24.5,5.19225436691034
52.5,24.5,5.11555707945507
53.5,24.5,4.98344090231102
54.5,24.5,5.24867043685676
55.5,24.5,4.90119491272855
56.5,24.5,5.11542598603201
57.5,24.5,5.22666465189881
58.5,24.5,5.28964992384834
59.5,24.5,5.29538797032256
60.5,24.5,5.34570890192998
61.5,24.5,5.21333916254209
62.5,24.5,5.06550273224496
63.5,24.5,5.68351485323667
64.5,24.5,5.87015775424768
65.5,24.5,5.90132464979979
66.5,24.5,6.32920935746758
67.5,24.5,5.91272987549713
68.5,24.5,5.97315625644251
69.5,24.5,5.62886636227436
70.5,24.5,5.80695077252053
71.5,24.5,5.97617185083819
72.5,24.5,6.14133297468903
73.5,24.5,6.74077905904443
74.5,24.5,6.89168747027634
75.5,24.5,6.53569191054189
76.5,24.5,6.66266306659964
77.5,24.5,6.94505648387861
78.5,24.5,6.78553512045604
79.5,24.5,6.65261298226649
80.5,24.5,5.97889094771685
81.5,24.5,5.88971237331153
82.5,24.5,5.97139517208069
83.5,24.5,5.8248875107525
84.5,24.5,5.88642326637114
85.5,24.5,5.83574658244286
86.5,24.5,5.31218322755196
87.5,24.5,5.28657376180688
88.5,24.5,5.64430779710387
89.5,24.5,5.71326168008084
90.5,24.5,6.19514750007712
91.5,24.5,5.79042743897384
92.5,24.5,5.73961770785017
93.5,24.5,6.02062029917193
94.5,24.5,6.38472228453014
95.5,24.5,6.37699489566108
96.5,24.5,6.47291080893707
97.5,24.5,6.58818438233576
98.5,24.5,7.27963021620354
99.5,24.5,7.48336887488059
0.5,25.5,5.79544403944243
1.5,25.5,5.81428334543798
2.5,25.5,5.80350140659425
3.5,25.5,5.58211627101346
4.5,25.5,5.55095215046109
5.5,25.5,5.28555229282593
6.5,25.5,4.96955843737936
7.5,25.5,4.86027207194125
8.5,25.5,5.13670236520173
9.5,25.5,4.99284875475864
10.5,25.5,4.94793102789144
11.5,25.5,4.48485946955324
12.5,25.5,4.4723457887847
13.5,25.5,4.26717662690733
14.5,25.5,4.52370194036577
15.5,25.5,5.02523094916577
16.5,25.5,5.34847328664353
17.5,25.5,5.61458740708295
18.5,25.5,5.68106128778913
19.5,25.5,5.17484828185871
20.5,25.5,4.80869878803181
21.5,25.5,4.94410247646833
22.5,25.5,4.60997809897245
23.5,25.5,4.59262516443419
24.5,25.5,4.13374556061282
25.5,25.5,4.983853595364
26.5,25.5,5.18924383034308
27.5,25.5,5.15022491589383
28.5,25.5,4.89272913686743
29.5,25.5,4.61151430595821
30.5,25.5,4.68358008051037
31.5,25.5,4.19739438501647
32.5,25.5,4.30533491314162
33.5,25.5,4.09299871555028
34.5,25.5,3.99178434746563
35.5,25.5,4.22953083086805
36.5,25.5,4.09012298913589
37.5,25.5,4.1716457160288
38.5,25.5,4.55956878498767
39.5,25.5,4.77382736708749
40.5,25.5,4.76002045420272
41.5,25.5,4.50481382830694
42.5,25.5,4.63050498448862
43.5,25.5,4.95195787791829
44.5,25.5,5.41157199965088
45.5,25.5,5.3209686854908
46.5,25.5,5.39409365909107
47.5,25.5,4.98330936470073
48.5,25.5,4.88565880508824
49.5,25.5,4.90374342669851
50.5,25.5,5.34367494593382
51.5,25.5,5.23450556612506
52.5,25.5,4.80252705658096
53.5,25.5,4.7648038167465
54.5,25.5,5.09906670581065
55.5,25.5,5.28859063028483
56.5,25.5,5.43291898179054
57.5,25.5,5.35386930356054
58.5,25.5,5.06124659183042
59.5,25.5,5.32549081508379
60.5,25.5,5.04970487549925
61.5,25.5,5.48533630939917
62.5,25.5,5.10975790156816
63.5,25.5,5.51397392674906
64.5,25.5,5.44761989694711
65.5,25.5,5.77882193775594
66.5,25.5,6.03817935019523
67.5,25.5,5.93404715137185
68.5,25.5,5.71611039901037
69.5,25.5,5.86470505017746
70.5,25.5,6.22394969768608
71.5,25.5,6.15375861331126
72.5,25.5,6.03686643968893
73.5,25.5,6.62175517685277
74.5,25.5,7.01232561052033
75.5,25.5,6.97088443925877
76.5,25.5,6.90266015636538
77.5,25.5,6.55680852708542
78.5,25.5,6.58037162234024
79.5,25.5,6.45052335845414
80.5,25.5,6.19857522351685
81.5,25.5,6.29277601570142
82.5,25.5,5.91109732428836
83.5,25.5,5.556720961146
84.5,25.5,5.75263662342086
85.5,25.5,5.70070512349388
86.5,25.5,5.46636514544295
87.5,25.5,5.43271196638612
88.5,25.5,5.715210224082
89.5,25.5,5.61972719739514
90.5,25.5,5.53425254564054
91.5,25.5,5.77399941821751
92.5,25.5,5.77271411259371
93.5,25.5,6.19873979573756
94.5,25.5,6.40381179994097
95.5,25.5,6.74550032333743
96.5,25.5,6.59176574953418
97.5,25.5,7.02169015823133
98.5,25.5,7.36621783379395
99.5,25.5,7.62419091052207
0.5,26.5,5.73100606435616
1.5,26.5,5.75886635771872
2.5,26.5,5.78682260812725
3.5,26.5,5.87556948613867
4.5,26.5,5.49054381474806
5.5,26.5,5.38859757001189
6.5,26.5,5.10813559590795
7.5,26.5,4.84755780625934
8.5,26.5,5.02458563046684
9.5,26.5,4.85436076339669
10.5,26.5,4.81758733737319
11.5,26.5,4.55705350239152
12.5,26.5,4.50404523686974
13.5,26.5,4.56130939636896
14.5,26.5,4.85979545529081
15.5,26.5,4.96620313456512
16.5,26.5,5.32634342615687
17.5,26.5,5.25081396617704
18.5,26.5,5.39004002196371
19.5,26.5,5.01431235889103
20.5,26.5,5.02931122086254
21.5,26.5,5.0196864138347
22.5,26.5,4.86387043751401
23.5,26.5,4.97648423729566
24.5,26.5,4.74235308419389
25.5,26.5,5.24228277332291
26.5,26.5,5.58713570954633
27.5,26.5,5.32647687055251
28.5,26.5,5.09249446186259
29.5,26.5,5.1002000734214
30.5,26.5,4.76979679203801
31.5,26.5,4.62731937134324
32.5,26.5,4.58069755325868
33.5,26.5,4.57082433829154
34.5,26.5,4.73345705114974
35.5,26.5,4.36509185414886
36.5,26.5,4.44042102054549
37.5,26.5,4.27151741753337
38.5,26.5,4.11305593963105
39.5,26.5,4.43543917438916
40.5,26.5,4.55936363670817
41.5,26.5,4.45625814691507
42.5,26.5,4.13719971571752
43.5,26.5,4.63907929319629
44.5,26.5,5.04850369562641
45.5,26.5,5.47164424319566
46.5,26.5,5.20168948088698
47.5,26.5,5.16478414673889
48.5,26.5,4.84513965717513
49.5,26.5,5.12992865192525
50.5,26.5,5.06757808473352
51.5,26.5,4.92033238781146
52.5,26.5,4.63795876209451
53.5,26.5,4.40650640159031
54.5,26.5,4.73122741580856
55.5,26.5,5.20770271656844
56.5,26.5,5.02074238401452
57.5,26.5,4.96954341748838
58.5,26.5,5.05133110174313
59.5,26.5,5.63659091002973
60.5,26.5,5.38803784812576
61.5,26.5,5.21941067830688
62.5,26.5,5.63661454706683
63.5,26.5,5.52582246114106
64.5,26.5,5.72926547835487
65.5,26.5,5.84867296535291
66.5,26.5,5.64726327263075
67.5,26.5,5.87281647617601
68.5,26.5,5.82777809080804
69.5,26.5,6.28420615920387
70.5,26.5,6.07171696165523
71.5,26.5,6.05887701397713
72.5,26.5,6.30462304381784
73.5,26.5,6.50908689117477
74.5,26.5,6.89199056433105
75.5,26.5,6.89351106411519
76.5,26.5,6.67070698972852
77.5,26.5,6.83941003435264
78.5,26.5,6.78844169672257
79.5,26.5,6.54304145303599
80.5,26.5,6.31871154579036
81.5,26.5,6.06434192668714
82.5,26.5,5.8780330625765
83.5,26.5,5.51451218754499
84.5,26.5,5.35863400417037
85.5,26.5,5.26047176930768
86.5,26.5,5.15843447018833
87.5,26.5,5.4205045119534
88.5,26.5,6.00874258421267
89.5,26.5,5.54138998650475
90.5,26.5,5.74114484573616
91.5,26.5,5.61852614989488
92.5,26.5,5.45640822427826
93.5,26.5,6.07379032803614
94.5,26.5,5.79075130990215
95.5,26.5,6.22731751457542
96.5,26.5,6.59814404782862
97.5,26.5,6.91518572424846
98.5,26.5,7.07144242544934
99.5,26.5,7.37923134452823
0.5,27.5,5.77325733738939
1.5,27.5,5.87206349181274
2.5,27.5,5.55782703587858
3.5,27.5,5.25381128431674
4.5,27.5,5.59406574290607
5.5,27.5,5.09581999698055
6.5,27.5,5.27642788236009
7.5,27.5,5.29282667639357
8.5,27.5,5.28386524168586
9.5,27.5,5.14583944944883
10.5,27.5,4.62162162129012
11.5,27.5,4.48616890054189
12.5,27.5,4.48040187479186
13.5,27.5,4.32081985267684
14.5,27.5,4.59389327209051
15.5,27.5,4.63943461117406
16.5,27.5,5.44150425795961
17.5,27.5,5.15107699035012
18.5,27.5,5.54452273219312
19.5,27.5,5.06744285260381
20.5,27.5,4.59178905220573
21.5,27.5,5.04532376642509
22.5,27.5,5.02067174497117
23.5,27.5,4.85380504332124
24.5,27.5,4.85222092557377
25.5,27.5,4.78745520036231
26.5,27.5,5.47505863560552
27.5,27.5,5.68894861380941
28.5,27.5,5.37527629264124
29.5,27.5,5.21944949042286
30.5,27.5,5.29069991639526
31.5,27.5,4.92288461376312
32.5,27.5,4.62097371726305
33.5,27.5,5.0045458988074
34.5,27.5,4.85950707308321
35.5,27.5,4.468086728981
36.5,27.5,4.31600160158144
37.5,27.5,4.75186022179063
38.5,27.5,4.24273781059155
39.5,27.5,3.96650546551954
40.5,27.5,4.29705179817365
41.5,27.5,4.28368715182576
42.5,27.5,4.23604530406962
43.5,27.5,4.43165263644651
44.5,27.5,4.813324392997
45.5,27.5,4.92430449582396
46.5,27.5,5.07410256552624
47.5,27.5,5.02459965695486
48.5,27.5,5.28508166986148
49.5,27.5,5.02770681809306
50.5,27.5,4.66978175751915
51.5,27.5,4.61449187044594
52.5,27.5,4.30285299380462
53.5,27.5,4.66797465652617
54.5,27.5,4.52372482397406
55.5,27.5,4.63949088151843
56.5,27.5,4.74756985448005
57.5,27.5,4.51448903918238
58.5,27.5,4.9504779903283
59.5,27.5,5.0758448129907
60.5,27.5,5.39535964548665
61.5,27.5,5.69158116265621
